herramientas,1,0,0
herreros,0,1,0
hervia,2,1,0
hervian,1,0,0
hervidas,0,0,1
hervidero,0,1,0
hervidos,0,0,1
hervir,3,0,2
hesiodo,0,0,2
hiciera,2,2,0
hicieran,0,2,1
hicieras,0,0,1
hicieron,5,4,12
hiciese,1,2,0
hiciesemos,0,0,1
hiciesen,0,0,1
hicieses,0,0,1
hicimos,0,2,2
hiciste,0,0,2
hielo,0,0,1
hiena,1,0,0
hieras,0,0,1
hierba,2,0,0
hierbajos,1,0,0
hierbas,1,2,0
hiere,0,0,1
hierro,5,8,4
hierros,1,0,2
hierve,0,0,1
higos,1,0,0
higuera,2,0,0
hijas,2,0,11
hijos,12,8,26
hijuelos,1,0,0
hilado,0,0,1
hilarante,0,0,2
hilaridad,0,0,1
hilillo,1,0,0
hilos,3,1,0
hilvanar,0,1,0
himno,1,3,0
himnos,0,2,0
hincar,0,1,0
hinchaba,1,0,0
hinchada,2,1,0
hinchadas,1,0,0
hinchado,4,0,0
hinchados,1,1,0
hinchando,1,0,0
hincho,1,0,0
hinojos,0,0,2
hinque,0,0,1
hiperbolicos,0,1,0
hipnotizado,0,1,0
hipocresia,0,1,0
hipocresias,1,0,0
hipocriton,1,0,0
hirio,0,0,3
hirsuto,0,1,0
hirvio,0,0,1
hisopo,0,0,1
historia,8,6,126
historiador,0,0,1
historias,1,0,27
hizose,0,1,0
hocico,1,0,0
hogar,2,0,2
hogares,0,1,0
hoguera,0,2,2
hojarasca,0,1,0
hojas,6,1,15
hojeaba,1,0,0
hojeaban,1,0,0
hojeo,0,1,0
holgados,0,1,0
holgazan,0,0,1
holmes,0,0,1
hombre,55,79,47
hombrecillo,3,0,0
hombres,41,34,29
hombro,4,5,1
hombron,1,1,0
hombros,7,4,10
hombruna,0,1,0
hombruno,0,1,0
homenaje,0,2,4
homenajes,0,1,0
homericos,0,1,0
homero,0,0,3
homicidios,0,1,0
honda,0,1,1
hondas,1,0,0
hondo,1,3,0
honor,6,14,17
honorable,0,0,2
honores,0,6,0
honra,0,3,0
honraba,0,2,0
honraban,0,0,1
honrada,1,1,0
honradez,2,0,0
honrado,1,6,3
honrados,0,2,1
honrarme,0,0,1
honrarnos,0,0,1
honro,0,1,0
honrosa,0,0,1
honroso,1,1,0
hopas,2,0,0
horacio,0,0,1
horado,0,0,1
horas,21,27,3
horca,0,5,0
horcas,0,1,0
horda,0,0,2
hordas,0,4,0
horizontales,1,0,0
horizonte,5,0,0
hormigas,1,0,0
hormiguero,2,0,0
horno,21,0,1
hornos,1,0,0
horquilla,1,0,0
horrible,0,3,9
horriblemente,0,0,1
horribles,0,3,1
horripilante,0,2,0
horripilantes,2,1,0
horror,2,4,1
horrores,0,1,2
horrorice,0,1,0
horroriza,0,0,1
horrorizados,0,1,0
horrorizo,0,1,0
horrorosas,1,0,0
hortelana,1,0,0
hortelano,0,1,0
hospedaje,1,0,0
hospital,3,0,0
hospitalaria,0,0,2
hospitales,0,0,1
hospitalidad,0,2,1
hostigados,0,1,0
hostigarle,0,0,2
hostil,1,1,1
hostiles,2,0,0
hotel,7,1,0
hoyuelo,0,1,0
hoyuelos,0,2,0
hubiera,7,19,5
hubieramos,2,1,1
hubieran,3,6,3
hubieras,0,1,2
hubieron,0,3,1
hubiese,7,1,4
hubiesemos,0,0,2
hubiesen,1,2,3
hubieses,0,0,1
hubimos,0,0,3
hueca,2,0,0
hueco,1,2,0
huecos,1,3,1
huela,0,0,1
huella,0,0,2
huellas,0,2,5
huerfana,0,0,1
huerfanos,0,1,0
huero,0,0,4
huerta,12,0,1
huertanas,1,0,0
huertecillo,3,0,0
huerto,14,0,3
huertos,2,0,1
hueso,1,0,0
huesos,4,2,6
huesosas,1,0,0
huesped,1,0,1
huespedes,0,0,3
huevo,1,0,2
huiamos,0,0,1
huian,2,1,1
huida,1,1,0
huido,2,0,2
humana,2,2,7
humanas,0,1,2
humanidad,0,1,0
humano,2,1,6
humanos,0,1,7
humareda,1,0,3
humeante,1,0,0
humeantes,0,2,0
humear,1,0,0
humedad,2,0,0
humedas,0,0,2
humedece,0,0,1
humildad,3,7,0
humilde,2,11,6
humildemente,1,4,2
humildes,0,1,0
humillacion,0,1,0
humillaciones,1,0,2
humillado,0,1,0
humillar,0,0,1
humillo,1,0,0
humor,2,5,1
hundia,3,1,0
hundian,1,0,1
hundianse,1,0,0
hundido,1,0,1
hundidos,0,2,0
hundiendo,2,0,0
hundiendose,0,0,1
hundio,3,0,3
hundirme,0,0,1
hundirse,0,0,1
huracan,2,0,0
huracanado,0,1,0
huraño,0,1,0
huraños,0,1,0
huries,0,0,1
hurtadillas,0,0,1
husmeaban,1,0,0
hussein,0,0,1
hutared,0,0,2
huyas,0,1,0
huyen,0,1,0
huyendo,1,3,2
huyera,0,0,1
huyeron,0,1,0
huyes,0,2,0
huyese,1,0,0
huysmans,0,0,1
hæckel,0,0,1
ibamos,2,0,0
ibañez,0,3,15
ideal,0,2,0
ideales,0,1,0
ideas,3,8,1
identica,0,3,0
identicas,0,2,0
identico,0,2,1
identicos,0,1,0
identificarse,0,1,0
idioma,0,0,1
idiomas,0,0,1
idiota,0,2,0
idiotez,0,1,0
idolo,4,1,0
idolos,0,0,1
iglesia,2,9,0
iglesias,3,2,0
ignacio,0,5,0
ignominia,0,0,1
ignominioso,0,0,1
ignora,1,1,2
ignoraba,0,2,3
ignorada,0,0,2
ignorais,0,0,1
ignorancia,0,0,1
ignorando,0,0,1
ignorante,1,3,1
ignorantes,0,1,1
ignoras,0,0,3
ignorase,0,0,1
ignore,0,1,1
ignoro,0,1,0
igual,3,5,5
igualaban,1,0,0
igualarse,0,0,1
igualdad,1,0,0
iguales,3,3,4
igualitarias,0,1,0
igualmente,0,5,3
iliada,0,0,2
illustration,0,1,0
ilumina,0,0,1
iluminaban,0,1,0
iluminada,0,0,1
iluminado,0,1,2
iluminan,0,0,1
ilumino,0,0,1
ilusion,1,2,0
ilusiones,0,3,0
ilustracion,0,1,0
ilustraciones,0,0,2
ilustrada,0,0,3
ilustradisima,0,0,1
ilustrados,1,0,2
ilustre,0,4,3
ilustres,0,1,1
ilustrisima,0,3,0
imagen,3,8,69
imagenes,0,1,0
imaginaba,2,0,0
imaginacion,2,14,2
imaginaciones,0,1,1
imaginado,0,1,0
imaginandose,1,0,0
imaginaria,1,0,0
imaginarse,0,4,0
imaginarte,0,0,1
imaginas,0,1,0
imaginativa,0,0,2
imaginativas,0,0,1
imantadas,0,0,1
imbecil,0,5,0
imbeciles,1,3,0
imbecilidad,0,2,0
imitaba,0,2,0
imitaban,0,1,0
imitacion,0,1,0
imitadores,0,1,0
imitame,0,1,0
imitar,0,2,1
imitaremos,0,0,2
imitarle,0,1,0
imitarnos,0,1,0
imitaros,0,0,1
imitas,0,1,0
imitativos,0,0,1
imite,1,0,0
imito,0,2,0
impaciencia,1,9,4
impaciente,0,3,2
impacientes,1,0,1
impasible,2,5,1
impasibles,0,1,0
impecable,0,0,1
impedia,1,0,1
impedian,0,1,0
impedido,0,0,1
impedir,0,0,1
impediran,0,0,1
impedire,0,0,1
impediremos,0,0,1
impedirlo,0,0,1
impedirselo,0,0,1
impenitente,0,1,0
imperaba,0,2,0
imperaban,0,1,0
imperara,0,1,0
imperativa,1,0,0
imperativo,0,1,0
imperceptible,1,0,0
imperial,1,0,0
imperio,0,5,1
imperiosa,1,0,0
imperiosamente,0,1,0
imperiosas,1,0,0
imperioso,1,0,0
imperiosos,1,0,0
impersonal,0,0,2
imperturbable,1,0,0
impetu,0,1,0
impetuosas,0,1,0
impetuosidad,0,1,0
impetus,0,1,0
impide,0,5,1
impidieses,0,0,1
impiedad,0,1,0
impiedades,0,1,0
impio,0,3,0
impios,0,4,0
implacable,1,0,0
implacables,0,1,0
implanto,0,1,0
implora,0,0,1
imploraba,0,0,2
implorando,1,0,0
implorar,1,1,2
implorarme,0,0,1
implore,0,0,2
imploro,0,0,2
impondre,0,1,0
impone,0,1,0
imponente,1,0,0
imponer,1,0,1
imponeros,0,0,1
imponerte,0,0,2
imponia,0,1,0
imponian,1,1,0
importa,3,5,0
importaba,1,1,0
importaban,1,0,0
importan,0,1,1
importancia,1,16,1
importante,2,10,3
importantes,0,2,0
importara,0,1,0
importase,0,0,1
importe,0,2,6
importuna,0,1,0
importunarle,0,0,1
importuno,0,2,0
importunos,0,1,0
imposibilidad,0,0,1
imposibilitado,0,1,0
imposibilitar,1,0,0
imposible,5,15,0
imposicion,0,1,0
impotente,1,0,0
impotentes,0,0,1
imprecaciones,0,0,1
impregnaba,1,0,0
impregnada,1,1,0
impregnadas,1,0,0
impregnado,1,1,0
impregnan,1,0,0
imprenta,0,2,0
impresas,0,0,1
imprescindible,0,0,1
impresion,2,14,0
impresionabilidad,0,1,0
impresionable,0,1,0
impresionado,1,4,0
impresiones,1,6,0
imprevistos,0,1,0
imprimiendo,0,0,1
impropia,0,2,0
impropio,0,1,0
improvisaciones,0,0,1
improvisadas,0,0,1
improvisar,0,0,1
improviso,0,0,3
imprudencia,1,2,0
imprudente,0,2,1
imprudentes,1,0,0
impudicas,0,1,0
impudor,0,1,0
impuesto,0,1,1
impuestos,0,1,0
impulsa,0,1,0
impulsaba,0,1,0
impulsada,2,0,1
impulsado,1,2,0
impulsando,0,1,0
impulsarlos,0,1,0
impulso,2,1,1
impulsos,3,3,2
impunemente,1,0,0
impusieron,0,0,1
impuso,1,2,0
inacabada,0,0,1
inaccesible,0,0,1
inaccion,0,1,0
inactiva,1,0,0
inactivo,0,2,0
inactivos,0,1,0
inadaptados,0,0,1
inagotable,1,2,0
inalterable,2,0,0
inanimados,0,1,0
inapelables,0,0,1
inarmonico,0,0,1
inaudita,0,2,0
inaugure,0,1,0
incapaz,1,7,0
incautos,0,1,0
incendiada,1,0,0
incendiado,0,0,1
incendiarse,1,0,0
incendio,3,1,0
incensario,1,0,0
incertidumbre,0,0,1
incesante,2,1,0
incesantes,0,2,0
incidente,0,0,1
incidentes,0,1,0
incienso,1,0,4
inciertos,0,1,0
incitado,0,1,0
incitante,0,1,0
inclinaba,1,0,0
inclinaban,0,1,0
inclinacion,0,0,2
inclinada,0,1,0
inclinado,2,5,1
inclinados,1,0,0
inclinando,0,1,0
inclinandose,0,1,2
inclinarlo,0,0,1
inclinaron,0,0,1
inclinarse,0,1,0
inclinasen,1,0,0
inclinaste,0,0,1
incline,0,0,1
inclino,3,3,1
inclito,0,2,0
incluido,0,1,0
inclusa,1,0,0
incluso,0,1,1
incluyendo,0,2,0
incognita,0,2,0
incognito,1,5,0
incoherente,0,1,0
incoherentes,0,1,0
incolumes,1,0,0
incomoda,0,1,0
incomodidad,0,1,0
incomparable,0,0,1
incompleta,0,1,2
incompletas,0,1,2
incomprensible,0,1,0
incomprensibles,0,0,1
inconsciente,0,1,0
inconveniente,0,3,0
incorporaba,1,0,0
incorporandose,1,2,0
incorporar,1,0,0
incorporarme,1,0,0
incorporarse,3,1,0
incorporo,2,2,1
incorregible,0,1,0
incorruptible,0,1,0
incredulidad,0,0,1
incredulos,0,1,0
increible,0,0,1
increpaba,0,0,1
incrustaciones,0,0,3
incrustado,0,0,4
incrustando,0,0,1
incrustandosele,1,0,0
incrustarse,0,1,0
inculto,0,1,0
incurra,1,0,0
incurrir,0,1,0
indecente,1,0,0
indecibles,0,0,1
indecisiones,0,1,0
indeciso,1,2,0
indecisos,1,1,0
indefenso,0,0,1
indefinible,0,1,0
indefinido,0,2,0
indelebles,0,2,0
indemnizarnos,0,0,1
independencia,0,6,0
independientemente,0,1,0
india,0,0,8
indianos,0,1,0
indica,0,1,0
indicaba,0,1,1
indicacion,0,3,0
indicaciones,1,5,0
indicada,0,1,0
indicado,0,0,1
indicador,1,0,0
indicamos,0,1,0
indican,0,0,1
indicar,0,2,0
indicare,0,0,1
indicaremos,0,0,1
indicarle,0,1,0
indicarme,0,1,0
indicarte,0,0,1
indicas,0,1,0
indice,0,0,1
indicio,0,1,0
indicios,0,1,0
indico,0,2,1
indiferencia,1,9,0
indiferente,0,5,1
indiferentes,1,2,0
indigenas,0,2,0
indigestion,1,0,0
indigna,0,2,1
indignacion,2,5,0
indignado,1,0,1
indignas,0,0,1
indigno,1,2,1
indina,1,0,0
indio,0,1,1
indios,0,1,0
indique,0,2,1
indirectas,0,1,0
indiscutible,0,1,1
indiscutibles,0,2,0
indispensable,0,2,2
indispensables,0,1,0
indisponerme,0,1,0
indisposiciones,0,1,0
indispuesta,0,0,1
indispuesto,0,0,1
individuo,1,2,0
individuos,0,4,2
indolente,0,1,0
indolentemente,1,1,1
indostan,0,0,1
indostanico,0,0,1
indudable,2,0,0
indudablemente,0,3,2
indulgencia,0,0,1
indulgencias,0,1,0
indultado,1,0,0
indultame,0,0,1
indulte,0,0,1
indulto,10,0,2
indultos,0,1,0
industria,0,1,0
industriales,0,1,0
industrias,0,1,0
ineludible,0,1,0
inequivocas,0,1,0
inercia,0,1,0
inerte,2,0,0
inesperada,0,0,1
inesperadamente,1,2,0
inesperado,2,0,0
inesperados,1,0,0
inestimable,0,0,2
inestimables,0,0,1
inevitable,1,0,2
inexorable,0,0,1
inexperiencia,1,0,0
inexperta,1,0,0
inexplicable,1,1,0
inexpugnable,0,1,0
infame,0,1,2
infamemente,0,0,1
infames,0,3,1
infancia,1,1,1
infantado,0,3,0
infante,0,2,0
infantil,3,4,0
infantiles,0,1,2
infatigable,1,0,0
infecta,2,0,0
infectos,0,0,1
infelices,3,3,0
infeliz,5,9,0
inferior,0,2,2
infernal,3,3,1
infernales,0,1,0
infestaban,1,0,0
infidelidad,1,1,0
infidelidades,1,0,0
infiel,1,2,1
infieles,1,0,1
infierno,4,4,0
infiltra,0,1,0
infiltrado,1,0,0
infimos,0,1,0
infinita,0,0,1
infinitamente,0,0,1
infinito,1,0,1
infinitos,0,0,1
inflamabase,1,0,0
inflamada,1,0,0
inflamandose,0,1,0
inflamar,0,1,0
influencia,0,8,0
influencias,1,0,0
influido,1,0,0
influidos,1,0,0
influir,0,2,0
influyentes,2,0,0
informado,0,1,0
informe,0,1,0
informes,0,14,0
infortunado,0,1,0
infranqueable,1,0,0
infructuosas,1,1,0
infundados,0,1,0
infundia,2,0,0
ingegnieros,0,0,1
ingenio,0,2,1
ingenua,1,1,1
ingenuas,0,1,0
ingenuidad,0,1,3
ingenuo,0,1,2
inglaterra,1,0,0
ingles,1,4,0
inglesa,1,2,0
inglesas,0,0,1
ingleses,1,0,1
ingobernable,0,1,0
ingrata,0,1,0
ingrato,0,2,0
ingratos,1,0,0
ingresado,0,1,0
ingresar,0,2,0
ingresen,0,2,0
ingreso,0,1,0
iniciada,0,0,1
inicial,1,0,0
iniciarla,0,1,0
iniciaron,0,1,0
iniciativa,1,0,0
inicio,0,2,0
ininteligible,1,0,0
injurias,0,0,1
injustamente,0,2,2
injusticia,1,0,3
injusticias,0,0,1
injustificada,0,1,0
inmaculada,0,0,1
inmediaciones,0,1,0
inmediata,4,6,0
inmediatamente,2,26,32
inmediatas,0,1,0
inmediato,6,1,0
inmediatos,1,0,0
inmensa,2,7,2
inmensas,0,1,1
inmensidad,0,3,1
inmensidades,1,0,0
inmenso,1,8,1
inmensos,0,1,0
inmorales,0,1,1
inmortal,0,4,0
inmortalidad,0,0,1
inmovil,8,5,1
inmoviles,2,2,0
inmovilidad,2,0,0
inmutable,0,1,1
inmuto,1,1,0
innumerables,1,7,0
inocencia,1,3,0
inocente,1,4,1
inocentes,0,2,0
inoportunidad,0,1,0
inoportuno,0,1,0
inquebrantable,0,1,0
inquieta,1,1,0
inquietantes,1,0,0
inquietas,2,0,0
inquieto,1,3,0
inquietos,1,1,0
inquietud,3,1,0
inquietudes,0,0,1
inquilino,1,0,0
inquisicion,0,7,0
inquisitorial,0,1,0
insaciable,1,2,0
insaciables,0,1,0
inscripcion,0,0,1
inscripciones,0,0,2
inscrita,0,0,1
insecto,0,2,0
insectos,2,0,0
inseguro,1,0,0
inseguros,0,1,0
insensato,0,1,1
insensible,3,0,0
insensibles,0,1,1
inseparables,0,1,0
insignificancia,0,1,0
insignificante,0,0,1
insignificantes,1,4,0
insinuaciones,0,3,0
insinuante,1,2,0
insinuantes,0,1,0
insistais,0,0,1
insistan,0,1,0
insistentes,1,0,0
insistiendo,0,0,1
insistio,0,0,5
insolencia,3,0,0
insolente,4,1,0
insolentes,0,1,0
insomnio,0,0,4
insostenible,0,1,0
inspira,0,3,1
inspiraba,1,3,0
inspiracion,0,3,0
inspirada,1,1,1
inspirado,0,2,0
inspirar,1,0,0
inspirarle,0,1,1
instalacion,0,1,0
instaladas,0,0,1
instalo,0,0,1
instancia,0,1,0
instantaneamente,1,0,0
instantaneo,0,2,0
instantaneos,0,1,0
instante,4,9,12
instantes,3,12,5
instar,0,0,1
instarle,0,0,1
instigue,0,1,0
instintiva,3,0,0
instintivamente,1,1,0
instintivo,1,2,2
instinto,2,4,0
instintos,0,2,0
institucion,0,4,0
instituciones,1,1,0
instituto,0,2,3
institutos,0,1,0
instruccion,0,0,1
instrucciones,0,2,0
instruido,0,0,1
instruirme,0,0,1
instruirse,0,0,1
instrumento,0,1,1
instrumentos,0,0,7
insubordinada,1,0,0
insuficiente,0,1,0
insufrible,0,1,0
insultaban,2,0,0
insultado,1,0,0
insultame,0,1,0
insultan,1,0,0
insultando,2,0,0
insultandose,1,0,0
insultar,0,2,0
insultarle,1,0,0
insulto,1,0,0
insultos,1,3,0
insurreccion,0,4,0
insurrectos,0,4,0
insustancial,0,2,0
intactas,0,0,2
intacto,0,0,1
integrales,0,0,1
integros,0,0,1
intelectual,0,1,0
inteligencia,1,3,1
inteligente,0,2,2
intemperie,1,0,0
intencion,0,2,5
intencionadamente,0,1,0
intencionalmente,0,1,0
intendente,0,0,2
intensa,0,2,0
intensidad,1,0,0
intenso,1,1,0
intensos,0,0,1
intenta,0,1,0
intentaba,5,1,0
intentado,1,1,0
intentamos,0,0,1
intentando,3,0,0
intentar,0,1,0
intentaron,1,2,0
intentase,1,0,0
intente,1,0,0
intenten,0,1,1
intento,2,3,4
intercala,0,0,1
intercalan,0,0,1
intercalando,1,0,0
intercalar,1,0,0
intercalo,0,1,0
interes,1,7,2
interesa,0,0,1
interesaba,0,2,0
interesada,0,3,0
interesado,1,2,0
interesante,0,5,0
interesantes,0,2,0
interesar,0,1,0
interesarla,0,1,0
interesarme,0,1,0
interese,0,2,0
intereses,2,7,0
intereso,0,1,1
interior,8,6,10
interiormente,1,2,0
interjecciones,0,1,0
interlocutor,0,2,0
interlocutores,0,1,0
intermediario,0,1,0
intermediarios,0,1,0
interminable,3,4,0
interminables,1,1,0
internaba,0,0,1
internada,0,1,0
internandose,0,0,1
internas,0,1,0
interne,0,0,1
interno,0,1,1
interpelado,0,2,0
interpondra,0,1,0
interponia,1,0,0
interponiendo,0,1,0
interponiendose,0,1,0
interpretaba,0,1,0
interpretar,0,1,0
interprete,0,0,2
interpuesta,0,1,0
interrogacion,1,0,0
interrogado,0,0,1
interrogador,0,1,0
interrogantes,0,1,0
interrogar,0,0,1
interrogarla,0,0,1
interrogase,0,0,1
interrogativa,1,0,0
interrogo,0,0,1
interrogue,0,0,1
interrumpi,1,0,0
interrumpia,0,1,0
interrumpiase,1,0,0
interrumpida,1,1,0
interrumpidas,0,1,0
interrumpido,1,0,0
interrumpiendo,0,1,0
interrumpiendole,0,1,0
interrumpio,0,2,2
interrumpir,0,1,0
interrumpirle,0,1,0
interrupcion,0,1,0
intersticio,0,0,1
intervalos,1,3,1
intervenciones,1,0,0
intervenir,0,0,1
intervienen,0,0,1
intervine,0,0,1
intervino,1,0,2
intima,0,0,1
intimamente,0,0,2
intimas,0,1,0
intimidad,1,3,1
intimos,0,1,0
intolerancia,0,1,0
intranquilo,1,1,1
intrepidos,0,0,1
intrigantes,0,1,0
intrigas,0,1,0
introduccion,0,0,2
introducia,1,0,0
introduciendose,0,1,0
introducir,0,2,0
introducirse,0,1,0
introdujera,0,1,0
introdujeron,0,1,0
introdujeronse,0,1,0
intruso,0,1,2
inundaba,1,0,0
inundabase,1,0,0
inundacion,0,2,0
inundada,1,0,0
inundado,1,0,0
inutil,4,11,5
inutiles,1,2,1
inutilmente,2,0,0
invadia,0,2,0
invadido,1,1,0
invadiendo,1,0,0
invadir,0,1,0
invasor,0,1,0
invasoras,0,1,0
invasores,0,3,0
invencible,0,3,1
invenciones,2,0,0
inventada,0,1,0
inventadas,0,1,0
inventado,0,0,1
inventar,1,0,0
inventario,0,1,0
invente,0,1,0
inventiva,0,0,1
invento,1,1,0
inventor,1,0,0
inverosimiles,0,0,2
invierno,7,3,3
inviolable,0,0,1
inviolables,0,1,0
invirtio,0,1,0
invisible,2,1,2
invisibles,0,1,1
invitaba,1,0,0
invitados,0,0,1
invitamos,0,0,1
invitandoles,0,0,1
invitar,0,0,1
invitarle,0,0,1
invitaron,0,0,1
invitarse,0,0,1
invitemosle,0,0,1
invito,1,1,4
invocacion,0,1,1
invocando,0,0,2
invoco,0,1,1
involuntariamente,0,1,0
invoque,0,0,3
invulnerables,0,1,0
inyecciones,2,0,0
iracunda,0,2,0
iracundas,0,1,0
iracundo,1,1,0
irguiendo,1,0,2
irguiendose,1,2,0
irguieron,1,0,0
irlos,0,1,0
ironia,3,2,0
ironica,1,0,0
ironicamente,2,2,0
ironicas,0,1,0
ironicos,0,1,0
irracional,0,1,0
irradian,0,0,1
irreal,0,0,2
irreflexion,0,0,1
irreflexivamente,0,1,0
irreflexivo,0,2,0
irreflexivos,0,1,0
irregular,1,1,0
irremediable,0,0,1
irresistible,1,2,0
irresistibles,0,1,0
irresolutos,0,1,0
irresponsable,1,0,0
irreverencia,0,1,0
irrita,1,0,0
irritaba,2,0,0
irritacion,2,0,0
irritada,0,1,0
irritado,3,1,1
irritados,1,0,0
irritantes,0,0,1
isabel,1,0,0
islam,0,0,2
islamita,0,0,1
islas,0,1,11
israel,0,1,0
italianas,1,2,0
italiano,2,1,0
izamos,1,0,0
izquierda,0,0,4
izquierdo,0,0,12
jabea,0,1,0
jabon,0,1,0
jacintos,0,0,2
jadeante,6,0,0
jadeantes,0,1,0
jaloux,0,0,1
jamas,2,6,10
james,0,1,0
jarabe,0,0,2
jardin,2,1,11
jardinero,0,0,3
jardines,0,1,3
jarro,0,0,2
jarron,0,0,13
jarrones,0,0,3
jaspe,0,0,1
jaspeado,1,0,0
jaula,0,1,0
jaures,0,0,1
jayan,0,1,0
jazmin,0,0,4
jazmines,1,0,3
jefes,0,0,5
jenofonte,0,0,2
jeque,0,0,28
jeques,0,0,3
jerjes,0,1,0
jeroglificos,0,1,0
jeronimo,0,0,1
jesucristo,0,1,0
jesuita,0,60,0
jesuitas,0,21,2
jesuitaza,0,1,0
jesuitica,0,5,0
jesuitismo,0,3,0
jesus,1,12,0
jicara,0,1,0
jinete,0,0,13
jinetes,0,2,5
jofainas,0,0,1
jornada,0,3,1
jornal,2,0,0
jornalero,1,0,0
jornaleros,1,0,0
joroba,0,1,0
jorobado,0,0,2
jorobados,0,0,1
josefina,0,1,0
joven,7,58,201
jovenes,1,7,38
jovial,0,1,0
joyas,2,0,4
joyero,0,0,4
juanillo,8,0,0
jubilo,1,0,4
juder,0,0,1
judiadas,1,0,0
judiciales,1,0,0
judio,1,0,1
jueces,0,0,2
juegan,1,0,0
juego,2,5,2
juegos,0,0,4
jugaba,0,1,0
jugaban,1,1,1
jugada,0,1,0
jugado,1,0,0
jugamos,0,1,0
jugando,0,0,1
jugandose,1,0,0
jugar,1,2,8
jugara,0,0,1
juguete,2,0,0
juguetes,2,0,0
juicio,1,0,5
juiciosa,0,1,0
juiciosamente,0,0,1
julio,0,12,0
jumento,0,0,1
junio,0,2,0
junta,0,2,0
juntaban,0,0,1
juntar,1,0,0
juntas,0,4,3
juntemos,0,0,1
junto,17,15,22
juntos,2,0,11
junturas,0,0,1
juraba,2,0,0
juraban,1,0,1
jurado,0,5,3
juramento,0,7,5
juramentos,4,2,2
jurar,1,1,2
jurarlo,0,1,0
juraste,0,0,2
jurisconsulto,0,0,1
justa,0,0,1
justamente,1,1,1
justas,0,0,1
justicia,4,7,12
justicias,0,0,1
justificaba,1,0,0
justificar,1,2,0
justificarlo,0,1,0
justo,1,3,4
justos,0,1,0
juvenil,0,1,3
juveniles,0,0,1
juventud,2,10,2
juzga,0,1,1
juzgaba,1,0,0
juzgaban,0,1,0
juzgado,0,0,2
juzgados,0,0,1
juzgamos,0,1,1
juzgar,1,8,0
juzgarlo,0,1,0
juzgarnos,0,1,0
juzgo,0,0,2
juzgue,0,2,0
juzguese,0,1,0
kadies,0,0,3
kalendars,0,0,1
kamar,0,0,3
kamaralzaman,0,0,1
kanoon,0,0,2
kassib,0,0,4
kenafa,0,0,6
kitab,0,0,1
kropotkine,0,0,1
labio,0,0,1
labios,7,17,7
labor,0,1,2
labores,0,1,0
laboriosa,0,1,0
laborioso,0,1,0
labrada,0,1,0
labradas,0,0,1
labrado,0,1,0
labrador,1,0,3
labradoras,1,0,0
labradores,1,0,0
labrasen,0,1,0
labriegos,1,0,0
lacayo,0,2,0
lacayos,0,2,0
laconica,0,1,0
lacrimosos,0,1,0
ladeo,0,1,0
laderas,0,0,1
lados,5,2,2
ladraban,1,0,0
ladridos,1,0,0
ladrillo,1,0,0
ladrillos,1,0,1
ladron,6,1,0
ladrones,3,0,2
lagartija,1,0,0
lagrimas,13,5,27
lagrimitas,1,0,0
laguna,0,1,0
lailah,0,0,6
lamentaba,0,1,1
lamentaban,0,0,2
lamentacion,0,0,2
lamentando,1,0,2
lamentandome,0,0,1
lamentandose,0,0,1
lamentara,0,1,0
lamentarme,0,0,1
lamentarse,0,0,2
lamento,0,0,3
lamentos,2,0,3
lamiendo,1,0,0
lamina,1,0,0
laminas,0,0,2
lamio,0,0,1
lampara,2,3,1
lamparas,0,0,4
lance,0,2,1
lancha,1,0,0
lanchas,1,0,0
landaburu,0,6,0
language,0,1,0
languidecia,0,1,0
lanza,0,0,3
lanzaba,2,0,1
lanzaban,2,0,0
lanzabanla,1,0,0
lanzadas,1,0,0
lanzado,4,0,0
lanzando,5,2,0
lanzandole,0,0,1
lanzar,0,1,1
lanzara,1,0,0
lanzarse,1,0,0
lanzo,4,2,4
lanzose,0,1,0
larga,5,3,5
largamente,0,1,1
largas,4,3,2
largo,7,17,7
largos,0,5,1
lascivo,0,1,0
lastima,3,6,6
lastimaron,0,0,1
latente,0,0,1
latigazo,1,1,0
latigazos,2,1,5
latigo,3,1,4
latigos,0,0,1
latin,0,1,0
latina,3,0,0
latinajos,0,1,0
latinas,0,0,1
latines,1,0,0
latinos,0,0,1
latio,0,2,0
laudatorios,0,1,0
laudes,2,0,0
lavaba,0,0,1
lavadero,1,0,0
lavado,0,0,1
lavanderas,1,0,0
lavarme,0,0,1
lavarmelas,0,0,1
lavaron,0,0,1
lavarse,0,1,1
lavase,0,0,1
lavedan,0,0,1
lavisse,0,0,2
lazos,1,2,1
leales,0,1,0
leandro,0,3,0
lebreles,0,0,3
leccion,1,3,7
lecciones,0,1,1
leche,1,0,1
lecho,2,2,24
lechos,0,0,1
leconte,0,0,1
lector,0,1,3
lectura,0,2,2
lecturas,1,0,0
leerlas,0,0,1
leerlos,0,0,1
legacion,1,0,0
legajo,0,1,0
legajos,0,2,0
legal,0,0,1
legarte,0,0,1
legiones,0,3,0
legitima,1,2,0
legitime,0,1,0
legitimidad,0,2,0
legitimo,2,2,0
legitimos,0,0,1
leguas,1,0,0
leiase,1,0,0
leido,3,1,7
lejana,1,3,1
lejanas,1,1,0
lejania,0,0,2
lejano,2,4,3
lejanos,2,2,1
lejos,20,12,12
lengua,5,7,13
lenguaje,0,1,6
lenguajes,0,0,1
lenguaraz,0,1,0
lenguas,0,1,3
lenta,2,5,1
lentamente,7,5,1
